epoch,loss,next_day_loss,next_day_mae,next_week_loss,next_week_mae,val_loss,val_next_day_loss,val_next_day_mae,val_next_week_loss,val_next_week_mae,learning_rate
0,0.7174103856086731,0.30495136976242065,0.41508620977401733,0.40830448269844055,0.4856856167316437,0.8916126489639282,0.3523121178150177,0.4668637812137604,0.5281044840812683,0.6044251322746277,0.0010000000474974513
1,0.49132564663887024,0.19641196727752686,0.32020995020866394,0.2900974750518799,0.4088563024997711,0.8031120300292969,0.32434532046318054,0.4168952703475952,0.5203892588615417,0.5795143246650696,0.0010000000474974513
2,0.434694766998291,0.17641401290893555,0.2981681823730469,0.25525549054145813,0.381234347820282,0.766207754611969,0.2798789441585541,0.36991986632347107,0.5349987745285034,0.579303503036499,0.0010000000474974513
3,0.4113173484802246,0.1653653383255005,0.28712737560272217,0.24122370779514313,0.3706996440887451,0.8152998685836792,0.328010618686676,0.3959238827228546,0.6005657315254211,0.6021415591239929,0.0010000000474974513
4,0.3753395080566406,0.15020479261875153,0.27423661947250366,0.22260414063930511,0.3517117202281952,0.8823776245117188,0.34396377205848694,0.39958998560905457,0.7105809450149536,0.6255590915679932,0.0010000000474974513
5,0.3675766587257385,0.14156857132911682,0.2652948498725891,0.22219882905483246,0.34721213579177856,0.9009227752685547,0.34769949316978455,0.4110651910305023,0.6783769726753235,0.636819064617157,0.0010000000474974513
6,0.35241568088531494,0.13608206808567047,0.2601113021373749,0.21232949197292328,0.34503522515296936,0.8123058676719666,0.30397889018058777,0.37782344222068787,0.6109784841537476,0.5992218255996704,0.0010000000474974513
7,0.34848394989967346,0.13844671845436096,0.26338717341423035,0.20643457770347595,0.3331858515739441,0.8929397463798523,0.32926470041275024,0.38120341300964355,0.741892397403717,0.6453935503959656,0.0010000000474974513
8,0.3215671181678772,0.12527680397033691,0.24773266911506653,0.19174247980117798,0.322365939617157,0.8105989694595337,0.2666712701320648,0.3493805229663849,0.6541178822517395,0.6208986639976501,0.0005000000237487257
9,0.30514705181121826,0.12256240844726562,0.2408740222454071,0.17909179627895355,0.316358745098114,0.8391887545585632,0.28634196519851685,0.3723480999469757,0.643630862236023,0.6301541328430176,0.0005000000237487257
10,0.29545095562934875,0.11587657034397125,0.24205896258354187,0.17564783990383148,0.30567383766174316,0.7951149940490723,0.256551593542099,0.34507712721824646,0.6303858757019043,0.6104500889778137,0.0005000000237487257
11,0.29262301325798035,0.1182371973991394,0.23950053751468658,0.16998597979545593,0.3025604486465454,0.8608593344688416,0.29073938727378845,0.36991578340530396,0.6860888600349426,0.6334643959999084,0.0005000000237487257
12,0.2864685654640198,0.1150854080915451,0.23784053325653076,0.16727904975414276,0.2969275712966919,0.8470555543899536,0.284018337726593,0.3648211658000946,0.6821039915084839,0.638094961643219,0.0005000000237487257
13,0.27163320779800415,0.10782866179943085,0.22767823934555054,0.15986616909503937,0.2880108952522278,0.8386162519454956,0.2747151553630829,0.3516126275062561,0.6775360703468323,0.6235940456390381,0.0002500000118743628
14,0.2637253403663635,0.10673955082893372,0.22764962911605835,0.15263141691684723,0.285312682390213,0.7878085374832153,0.24079152941703796,0.32868558168411255,0.63418048620224,0.6018563508987427,0.0002500000118743628
15,0.2651420533657074,0.10707244277000427,0.22816695272922516,0.15373115241527557,0.28349289298057556,0.8732600808143616,0.2944187819957733,0.36664658784866333,0.6967829465866089,0.6382147073745728,0.0002500000118743628
16,0.2515524923801422,0.10292477160692215,0.22662146389484406,0.1440867930650711,0.2752387821674347,0.8149168491363525,0.2520633041858673,0.3333289325237274,0.6561571359634399,0.6195425987243652,0.0002500000118743628
17,0.25945013761520386,0.10972405225038528,0.23107022047042847,0.1461613029241562,0.27897965908050537,0.8364195227622986,0.26165419816970825,0.33964693546295166,0.6813644170761108,0.6265377402305603,0.0002500000118743628
