epoch,loss,next_day_loss,next_day_mae,next_week_loss,next_week_mae,val_loss,val_next_day_loss,val_next_day_mae,val_next_week_loss,val_next_week_mae,learning_rate
0,0.5306938290596008,0.21888312697410583,0.345866322517395,0.30768343806266785,0.43221163749694824,0.46167364716529846,0.1599961370229721,0.29648348689079285,0.3408651053905487,0.41866534948349,0.0010000000474974513
1,0.3135925531387329,0.1210147961974144,0.26182854175567627,0.18954142928123474,0.3313071131706238,0.4818000793457031,0.17798687517642975,0.3163883090019226,0.34551554918289185,0.41015496850013733,0.0010000000474974513
2,0.2736401855945587,0.10304886847734451,0.24347606301307678,0.1671888381242752,0.30464059114456177,0.40047964453697205,0.13510997593402863,0.277692973613739,0.30367013812065125,0.3849480450153351,0.0010000000474974513
3,0.2361069619655609,0.08952637761831284,0.22488701343536377,0.143905371427536,0.2842245101928711,0.33497756719589233,0.11262720823287964,0.25549745559692383,0.25589489936828613,0.34536799788475037,0.0010000000474974513
4,0.22878310084342957,0.08029703795909882,0.2129976600408554,0.14552940428256989,0.2871915102005005,0.3557012975215912,0.11182937771081924,0.2533060908317566,0.2719677984714508,0.363469660282135,0.0010000000474974513
5,0.21295423805713654,0.07193730771541595,0.20221154391765594,0.1379772126674652,0.2770312428474426,0.3372173607349396,0.0964374765753746,0.2343868762254715,0.26771995425224304,0.35747769474983215,0.0010000000474974513
6,0.20436199009418488,0.0694553405046463,0.19882380962371826,0.1323559433221817,0.2710482180118561,0.3225327134132385,0.09019347280263901,0.22843797504901886,0.2535882294178009,0.35454636812210083,0.0010000000474974513
7,0.18845278024673462,0.06768814474344254,0.19521404802799225,0.11814187467098236,0.25918060541152954,0.38199150562286377,0.10621277987957001,0.25053369998931885,0.30200549960136414,0.3859442174434662,0.0010000000474974513
8,0.18681611120700836,0.0669279620051384,0.19181087613105774,0.11682339757680893,0.2501319646835327,0.32770243287086487,0.09186627715826035,0.22784149646759033,0.2559017837047577,0.3525645434856415,0.0010000000474974513
9,0.18125750124454498,0.06309285014867783,0.18665315210819244,0.1153433620929718,0.25417521595954895,0.32252249121665955,0.07887216657400131,0.21367697417736053,0.2762577533721924,0.359264612197876,0.0010000000474974513
