epoch,loss,next_day_loss,next_day_mae,next_week_loss,next_week_mae,val_loss,val_next_day_loss,val_next_day_mae,val_next_week_loss,val_next_week_mae,learning_rate
0,0.7974151968955994,0.3155759274959564,0.41973868012428284,0.47703999280929565,0.531391978263855,1.7518450021743774,0.7071461081504822,0.6681351065635681,1.2175744771957397,0.8732839226722717,0.0010000000474974513
1,0.5029914975166321,0.1766643524169922,0.32008954882621765,0.3238716125488281,0.43751078844070435,1.5029295682907104,0.5191308259963989,0.5929548144340515,1.121097445487976,0.8385454416275024,0.0010000000474974513
2,0.4559473991394043,0.1581287682056427,0.29812556505203247,0.2948215901851654,0.4185255765914917,1.3343595266342163,0.38783523440361023,0.5156075954437256,1.0794020891189575,0.8306699395179749,0.0010000000474974513
3,0.4181639850139618,0.14275896549224854,0.2840258479118347,0.2737283408641815,0.40056106448173523,1.3875774145126343,0.5372862815856934,0.5874820351600647,0.9978689551353455,0.7885993719100952,0.0010000000474974513
4,0.38118329644203186,0.13208171725273132,0.270265132188797,0.24766618013381958,0.37601232528686523,1.8448330163955688,0.708576500415802,0.673515260219574,1.2891579866409302,0.9031513333320618,0.0010000000474974513
5,0.34706082940101624,0.12069249153137207,0.26299044489860535,0.22527755796909332,0.3595215678215027,1.0761327743530273,0.27806881070137024,0.4199918508529663,0.8885502815246582,0.7559046745300293,0.0010000000474974513
6,0.34440088272094727,0.12211190164089203,0.26099205017089844,0.22043739259243011,0.3551844358444214,1.1603604555130005,0.4175303876399994,0.5071043372154236,0.8493794202804565,0.7325440049171448,0.0010000000474974513
7,0.3226507604122162,0.11040470749139786,0.24876917898654938,0.21021668612957,0.3457196056842804,2.2593576908111572,0.6343101263046265,0.6238133907318115,1.8148375749588013,1.0535390377044678,0.0010000000474974513
8,0.3014565408229828,0.11084304749965668,0.24890823662281036,0.1877385377883911,0.32995784282684326,1.8488287925720215,0.5891790986061096,0.6098811626434326,1.438550353050232,0.9412534236907959,0.0010000000474974513
9,0.28944048285484314,0.10551819205284119,0.24614359438419342,0.18187429010868073,0.32117900252342224,1.8644591569900513,0.5177138447761536,0.5737759470939636,1.4698468446731567,0.945422887802124,0.0010000000474974513
10,0.26773154735565186,0.10043361037969589,0.23792310059070587,0.16508160531520844,0.30671805143356323,1.6351031064987183,0.4653448760509491,0.5344423651695251,1.2922981977462769,0.882232666015625,0.0010000000474974513
11,0.25146424770355225,0.10050869733095169,0.2385544627904892,0.1489730030298233,0.2914470434188843,2.1649093627929688,0.6397634744644165,0.6373890042304993,1.6790218353271484,1.0003676414489746,0.0005000000237487257
12,0.23747530579566956,0.0950247198343277,0.2280859798192978,0.14072784781455994,0.281569242477417,2.044145345687866,0.5471379160881042,0.58428555727005,1.6350204944610596,0.9872970581054688,0.0005000000237487257
13,0.23602472245693207,0.09366554766893387,0.22961941361427307,0.1397843360900879,0.28636735677719116,2.6750800609588623,0.6217178702354431,0.621353268623352,2.3999745845794678,1.1494768857955933,0.0005000000237487257
14,0.2275429368019104,0.09140780568122864,0.22712016105651855,0.13327215611934662,0.2767387628555298,2.836860179901123,0.6310633420944214,0.613976240158081,2.570404529571533,1.157650113105774,0.0005000000237487257
15,0.2276701033115387,0.09099200367927551,0.22799672186374664,0.13449159264564514,0.27582964301109314,2.6292715072631836,0.6015690565109253,0.6136535406112671,2.3377716541290283,1.132724404335022,0.0005000000237487257
16,0.2163918912410736,0.08793751150369644,0.2243388295173645,0.12638022005558014,0.26571863889694214,2.9047465324401855,0.6062499284744263,0.6042163968086243,2.8553531169891357,1.1887423992156982,0.0002500000118743628
17,0.20650175213813782,0.08729507774114609,0.2212216705083847,0.11730097979307175,0.2577179968357086,3.3150713443756104,0.7471965551376343,0.6722862720489502,3.164620876312256,1.2600528001785278,0.0002500000118743628
18,0.20528683066368103,0.08559373766183853,0.2204992175102234,0.11770248413085938,0.25857001543045044,3.301276445388794,0.676611065864563,0.6362921595573425,3.2288949489593506,1.267086386680603,0.0002500000118743628
19,0.2052229791879654,0.08469542115926743,0.21598640084266663,0.1181621104478836,0.25921630859375,3.186052083969116,0.6699122190475464,0.6430730819702148,3.1690194606781006,1.2379165887832642,0.0002500000118743628
20,0.210472971200943,0.08704844862222672,0.22137193381786346,0.120350681245327,0.2617831826210022,2.464498519897461,0.6159830689430237,0.6202355623245239,2.1384215354919434,1.0860520601272583,0.0002500000118743628
