epoch,loss,next_day_loss,next_day_mae,next_week_loss,next_week_mae,val_loss,val_next_day_loss,val_next_day_mae,val_next_week_loss,val_next_week_mae,learning_rate
0,0.8847568035125732,0.3572443127632141,0.42029234766960144,0.5288344621658325,0.5280242562294006,1.3132702112197876,0.4774714410305023,0.5251731872558594,1.0145729780197144,0.8096912503242493,0.0010000000474974513
1,0.593657374382019,0.20281150937080383,0.3162637948989868,0.3952186405658722,0.4444069564342499,1.2660328149795532,0.47719112038612366,0.5176233053207397,0.9733136296272278,0.7811793088912964,0.0010000000474974513
2,0.5234488248825073,0.17442606389522552,0.2934083044528961,0.35120514035224915,0.42079731822013855,1.2709784507751465,0.4543904960155487,0.5159169435501099,0.9973061680793762,0.8027272820472717,0.0010000000474974513
3,0.4954196810722351,0.17440734803676605,0.2885037064552307,0.3229043781757355,0.3987692594528198,1.2359519004821777,0.4360959231853485,0.5132948160171509,0.943414032459259,0.7855768799781799,0.0010000000474974513
4,0.47111281752586365,0.15466076135635376,0.2750132977962494,0.3192145824432373,0.39311516284942627,1.3355131149291992,0.44614025950431824,0.510418713092804,1.0497119426727295,0.8229076266288757,0.0010000000474974513
5,0.4278026819229126,0.1497282236814499,0.27256524562835693,0.281368613243103,0.37286970019340515,1.1177560091018677,0.3067835867404938,0.40593159198760986,0.9375184178352356,0.7708258628845215,0.0010000000474974513
6,0.40534859895706177,0.14103396236896515,0.2650618553161621,0.26540884375572205,0.36406785249710083,1.1196672916412354,0.3723878860473633,0.4593763053417206,0.8581910729408264,0.7222501635551453,0.0010000000474974513
7,0.38666945695877075,0.1371067762374878,0.2603921592235565,0.2513754367828369,0.3544265627861023,1.0224277973175049,0.33674269914627075,0.41528841853141785,0.8175398707389832,0.6879075169563293,0.0010000000474974513
8,0.37100711464881897,0.13623987138271332,0.2596207857131958,0.23576177656650543,0.34165531396865845,1.018622636795044,0.2910969853401184,0.3919501006603241,0.8430790305137634,0.7148637771606445,0.0010000000474974513
9,0.34363025426864624,0.12449894100427628,0.2501491606235504,0.21969716250896454,0.33227330446243286,1.180686354637146,0.321731299161911,0.4119017422199249,1.0008939504623413,0.7934247851371765,0.0010000000474974513
10,0.31134089827537537,0.1200842559337616,0.2464374154806137,0.19366967678070068,0.30943945050239563,1.134950041770935,0.318469762802124,0.41685956716537476,0.9515332579612732,0.7566742897033691,0.0010000000474974513
11,0.3089449405670166,0.12108512222766876,0.24984705448150635,0.1887630969285965,0.30841928720474243,1.0667026042938232,0.3503895699977875,0.44796690344810486,0.8280411958694458,0.7056490182876587,0.0010000000474974513
12,0.28815144300460815,0.1103801429271698,0.23600515723228455,0.17991521954536438,0.3015064001083374,0.9777544140815735,0.3558226525783539,0.4424827992916107,0.7178763747215271,0.6434960961341858,0.0010000000474974513
13,0.28660848736763,0.11196603626012802,0.23956091701984406,0.1745137870311737,0.29706820845603943,1.3408570289611816,0.33704206347465515,0.4245559573173523,1.1961265802383423,0.8652076721191406,0.0010000000474974513
